"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","시군구코드","시군구명","읍면동코드","읍면동명","지하철역코드","지하철역명"
"NODE","POINT(126.82729929530329 37.565306881115454)","213904","0","1150000000","강서구","1150010500","마곡동","60","마곡나루"
"NODE","POINT(126.81171212898987 37.56145957035835)","73793","1","1150000000","강서구","1150010800","공항동","54","송정"
"NODE","POINT(126.81171880006957 37.56109341642888)","73983","1","1150000000","강서구","1150010800","공항동","54","송정"
"NODE","POINT(126.81078872436966 37.563964032244975)","154168","1","1150000000","강서구","1150010800","공항동","64","공항시장"
"NODE","POINT(126.85560388088643 37.56102503009466)","213454","1","1150000000","강서구","1150010400","가양동","52","가양"
"NODE","POINT(126.82571836173986 37.56021130610568)","118905","1","1150000000","강서구","1150010500","마곡동","51","마곡"
"NODE","POINT(126.8409958183633 37.56782576382412)","95307","1","1150000000","강서구","1150010200","등촌동","56","양천향교"
"NODE","POINT(126.86124228864674 37.55795543203569)","148780","1","1150000000","강서구","1150010400","가양동","59","증미"
"NODE","POINT(126.83788344497093 37.55822942112063)","215382","0","1150000000","강서구","1150010600","내발산동","57","발산"
"NODE","POINT(126.7980002435432 37.57853611422455)","213850","1","1150000000","강서구","1150011000","개화동","58","개화"
"NODE","POINT(126.80390315558358 37.56171396736141)","213739","0","1150000000","강서구","1150010900","방화동","66","김포공항"
"NODE","POINT(126.84135073096647 37.567996692837944)","184704","1","1150000000","강서구","1150010400","가양동","64","공항시장"
"NODE","POINT(126.8271492005958 37.56665345973517)","213748","0","1150000000","강서구","1150010500","마곡동","60","마곡나루"
"NODE","POINT(126.82526277001223 37.55959772466841)","213765","1","1150000000","강서구","1150010500","마곡동","51","마곡"
"NODE","POINT(126.8379390465266 37.55818078607875)","104536","1","1150000000","강서구","1150010600","내발산동","57","발산"
"NODE","POINT(126.87430989303354 37.54713772139846)","165724","1","1150000000","강서구","1150010100","염창동","223","염창"
"NODE","POINT(126.84057815452091 37.54194609878696)","213711","0","1150000000","강서구","1150010300","화곡동","63","화곡"
"NODE","POINT(126.8365222103371 37.54882403924785)","211350","0","1150000000","강서구","1150010300","화곡동","62","우장산"
"NODE","POINT(126.841565432492 37.5684356154641)","184696","1","1150000000","강서구","1150010400","가양동","56","양천향교"
"NODE","POINT(126.82762819176509 37.55978844330742)","119228","1","1150000000","강서구","1150010500","마곡동","51","마곡"
"NODE","POINT(126.84655294257189 37.53178100495218)","108575","1","1150000000","강서구","1150010300","화곡동","61","까치산"
"NODE","POINT(126.85467452734318 37.56109339343416)","213447","1","1150000000","강서구","1150010200","등촌동","52","가양"
"NODE","POINT(126.89151347886573 37.50783849907626)","211412","1","1153000000","구로구","1153010200","구로동","81","신도림"
"NODE","POINT(126.88596573303785 37.48490666845506)","101238","1","1153000000","구로구","1153010300","가리봉동","",""
"NODE","POINT(126.88866248690282 37.4874858425667)","18696","1","1153000000","구로구","1153010200","구로동","",""
"NODE","POINT(126.90074290155489 37.485116390359394)","211389","1","1153000000","구로구","1153010200","구로동","89","구로디지털단지"
"NODE","POINT(126.8442318701739 37.49465031886324)","122069","1","1153000000","구로구","1153010800","오류동","83","오류동"
"NODE","POINT(126.89422997438946 37.49388446526298)","51232","1","1153000000","구로구","1153010200","구로동","239","대림(구로구청)"
"NODE","POINT(126.84451793663544 37.49389904946013)","211402","1","1153000000","구로구","1153010800","오류동","83","오류동"
"NODE","POINT(126.82397684184369 37.492678354159196)","211400","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.83900118980193 37.48682345199029)","211396","1","1153000000","구로구","1153011100","천왕동","90","천왕"
"NODE","POINT(126.85918574154877 37.49473224041243)","211403","1","1153000000","구로구","1153010700","개봉동","85","개봉"
"NODE","POINT(126.90224793337053 37.484998640007284)","211386","1","1153000000","구로구","1153010200","구로동","89","구로디지털단지"
"NODE","POINT(126.82387616745623 37.492238367025415)","154349","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.88605364125672 37.484764429830655)","211394","0","1153000000","구로구","1153010300","가리봉동","",""
"NODE","POINT(126.82429599147147 37.492030733573095)","154350","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.82415341470724 37.49212007972055)","211287","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.83859672097852 37.48660090996876)","211395","1","1153000000","구로구","1153011100","천왕동","90","천왕"
"NODE","POINT(126.8818002822846 37.50197737213022)","211406","1","1153000000","구로구","1153010200","구로동","84","구로"
"NODE","POINT(126.85904415628427 37.494309672092356)","211301","1","1153000000","구로구","1153010700","개봉동","85","개봉"
"NODE","POINT(126.84422326729639 37.49471796417073)","211401","1","1153000000","구로구","1153010800","오류동","83","오류동"
"NODE","POINT(126.89160420963331 37.508667037935425)","211413","1","1153000000","구로구","1153010200","구로동","81","신도림"
"NODE","POINT(126.88092082080838 37.502875868772485)","211407","1","1153000000","구로구","1153010200","구로동","84","구로"
"NODE","POINT(126.89056927884062 37.5091604107153)","211408","1","1153000000","구로구","1153010100","신도림동","81","신도림"
"NODE","POINT(126.82398320230304 37.492657774729715)","211285","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.82345338276 37.4924826114421)","154348","1","1153000000","구로구","1153011000","온수동","",""
"NODE","POINT(126.82413480343135 37.492311856458706)","211286","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.82438420855027 37.49238101377357)","154351","1","1153000000","구로구","1153011000","온수동","87","온수(성공회대입구)"
"NODE","POINT(126.88892959609063 37.46648037757649)","85283","1","1154500000","금천구","1154510100","가산동","91","금천구청"
"NODE","POINT(126.88285466494341 37.48155139076436)","211982","1","1154500000","금천구","1154510100","가산동","92","가산디지털단지"
"NODE","POINT(126.89399852501602 37.45576442634994)","137583","1","1154500000","금천구","1154510300","시흥동","91","금천구청"
"NODE","POINT(126.88968009467955 37.466046764913536)","85278","1","1154500000","금천구","1154510200","독산동","91","금천구청"
"NODE","POINT(126.88179679561445 37.480400334938516)","211980","1","1154500000","금천구","1154510100","가산동","92","가산디지털단지"
"NODE","POINT(126.88932471720747 37.4660011104641)","211979","1","1154500000","금천구","1154510100","가산동","",""
"NODE","POINT(126.88234510267432 37.481438744935524)","211981","1","1154500000","금천구","1154510100","가산동","92","가산디지털단지"
"NODE","POINT(126.90187513076035 37.53351840231474)","211754","0","1156000000","영등포구","1156011500","당산동5가","231","당산"
"NODE","POINT(126.92873954797956 37.51752058786568)","213400","1","1156000000","영등포구","1156011000","여의도동","230","샛강"
"NODE","POINT(126.91640577325325 37.52883954653318)","42642","1","1156000000","영등포구","1156011000","여의도동","236","국회의사당"
"NODE","POINT(126.89361346300068 37.53766714962802)","164890","1","1156000000","영등포구","1156012900","양평동5가","240","선유도"
"NODE","POINT(126.89362468233111 37.53786168562338)","164904","0","1156000000","영등포구","1156012900","양평동5가","240","선유도"
"NODE","POINT(126.89376804733442 37.5380952457359)","164901","0","1156000000","영등포구","1156012900","양평동5가","240","선유도"
"NODE","POINT(126.8960828741505 37.52451406837861)","214896","1","1156000000","영등포구","1156011300","당산동3가","",""
"NODE","POINT(126.90673766933052 37.51607654604098)","212810","0","1156000000","영등포구","1156010100","영등포동","238","영등포"
"NODE","POINT(126.92002830294443 37.5000847411346)","211414","1","1156000000","영등포구","1156013200","신길동","129","보라매"
"NODE","POINT(126.90536292581659 37.522751329407896)","213392","1","1156000000","영등포구","1156010800","영등포동7가","228","영등포시장"
"NODE","POINT(126.92370972949809 37.5216215809446)","211295","1","1156000000","영등포구","1156011000","여의도동","237","여의도"
"NODE","POINT(126.90168909316604 37.534197360069086)","214962","1","1156000000","영등포구","1156011600","당산동6가","231","당산"
"NODE","POINT(126.9094519655718 37.500220279997414)","213389","1","1156000000","영등포구","1156013200","신길동","233","신풍"
"NODE","POINT(126.9032801537038 37.53532817333363)","214961","1","1156000000","영등포구","1156011600","당산동6가","231","당산"
"NODE","POINT(126.8973965210656 37.49340745288394)","212102","1","1156000000","영등포구","1156013300","대림동","239","대림(구로구청)"
"NODE","POINT(126.90687722062857 37.516108424870175)","211296","0","1156000000","영등포구","1156010100","영등포동","238","영등포"
"NODE","POINT(126.90878628409236 37.50022604847902)","213388","1","1156000000","영등포구","1156013200","신길동","233","신풍"
"NODE","POINT(126.89652807009404 37.52571822723635)","213384","1","1156000000","영등포구","1156011300","당산동3가","232","영등포구청"
"NODE","POINT(126.90767844077995 37.51492146932141)","214532","1","1156000000","영등포구","1156010100","영등포동","238","영등포"
"NODE","POINT(126.93268675142608 37.526661358992385)","213402","1","1156000000","영등포구","1156011000","여의도동","229","여의나루"
"NODE","POINT(126.90960495233836 37.50021752354239)","43147","1","1156000000","영등포구","1156013200","신길동","233","신풍"
"NODE","POINT(126.90198986632969 37.533541350847685)","213393","1","1156000000","영등포구","1156011500","당산동5가","231","당산"
"NODE","POINT(126.92902245280838 37.517194299998465)","213399","1","1156000000","영등포구","1156011000","여의도동","230","샛강"
"NODE","POINT(126.89564140243351 37.492745267964246)","115583","1","1156000000","영등포구","1156013300","대림동","239","대림(구로구청)"
"NODE","POINT(126.90161850358115 37.534175000227975)","213394","1","1156000000","영등포구","1156011600","당산동6가","231","당산"
"NODE","POINT(126.98094719455048 37.4847424939603)","211447","1","1159000000","동작구","1159010700","사당동","122","이수"
"NODE","POINT(126.94117885983667 37.5146728845032)","19995","1","1159000000","동작구","1159010100","노량진동","132","노량진"
"NODE","POINT(126.9280217937874 37.49960253231366)","211421","1","1159000000","동작구","1159010800","대방동","127","신대방삼거리"
"NODE","POINT(126.9388548744508 37.50457094121145)","211425","1","1159000000","동작구","1159010200","상도동","120","장승배기"
"NODE","POINT(126.94295776977073 37.514016943227226)","211530","0","1159000000","동작구","1159010100","노량진동","124","사당"
"NODE","POINT(126.94817010008148 37.50315902197367)","211435","1","1159000000","동작구","1159010300","상도1동","130","상도"
"NODE","POINT(126.93990142637718 37.51334030546486)","211529","1","1159000000","동작구","1159010100","노량진동","132","노량진"
"NODE","POINT(126.95416941763811 37.495995707189685)","211438","1","1159000000","동작구","1159010200","상도동","121","숭실대입구(살피재)"
"NODE","POINT(126.9416705309573 37.51377296050352)","211524","1","1159000000","동작구","1159010100","노량진동","132","노량진"
"NODE","POINT(126.97652720136827 37.503581106154044)","138546","1","1159000000","동작구","1159010600","동작동","131","동작(현충원)"
"NODE","POINT(126.97145089485716 37.48473947477951)","138536","1","1159000000","동작구","1159010700","사당동","126","남성"
"NODE","POINT(126.9760906816393 37.50321256138417)","138069","1","1159000000","동작구","1159010600","동작동","131","동작(현충원)"
"NODE","POINT(126.9524738006009 37.512896752769116)","211521","1","1159000000","동작구","1159010400","본동","125","노들"
"NODE","POINT(126.95423549858963 37.51213036434782)","211520","1","1159000000","동작구","1159010400","본동","125","노들"
"NODE","POINT(126.96351962788466 37.508725943528255)","211514","1","1159000000","동작구","1159010500","흑석동","128","흑석(중앙대입구)"
"NODE","POINT(126.98092059295598 37.48485018324627)","138538","1","1159000000","동작구","1159010700","사당동","122","이수"
"NODE","POINT(126.9639092442565 37.50891304989041)","138059","1","1159000000","동작구","1159010500","흑석동","128","흑석(중앙대입구)"
"NODE","POINT(126.98135850105734 37.485346870607714)","211449","1","1159000000","동작구","1159010700","사당동","122","이수"
"NODE","POINT(126.98202481192345 37.48802792998867)","211456","1","1159000000","동작구","1159010700","사당동","123","총신대입구(이수)"
"NODE","POINT(126.98147028334147 37.47803478163192)","211472","1","1159000000","동작구","1159010700","사당동","124","사당"
"NODE","POINT(126.95379404109858 37.49582198536885)","211437","1","1159000000","동작구","1159010200","상도동","121","숭실대입구(살피재)"
"NODE","POINT(126.95226603221062 37.51239446858795)","211327","1","1159000000","동작구","1159010400","본동","125","노들"
"NODE","POINT(126.92922955190498 37.48403711996216)","38864","1","1162000000","관악구","1162010200","신림동","71","신림"
"NODE","POINT(126.93007090268894 37.48408251614212)","212943","1","1162000000","관악구","1162010200","신림동","71","신림"
"NODE","POINT(126.98108537989985 37.476173029674854)","211466","1","1162000000","관악구","1162010300","남현동","124","사당"
"NODE","POINT(126.92992358538596 37.48486673783314)","212961","1","1162000000","관악구","1162010200","신림동","71","신림"
"NODE","POINT(126.96335117599381 37.477366288402656)","212848","1","1162000000","관악구","1162010100","봉천동","70","낙성대"
"NODE","POINT(126.94111397425712 37.48283944000596)","137951","1","1162000000","관악구","1162010100","봉천동","68","봉천"
"NODE","POINT(126.95285673558335 37.48081612369701)","212697","1","1162000000","관악구","1162010100","봉천동","67","서울대입구(관악구청)"
"NODE","POINT(126.95271384667298 37.4817233955097)","119976","1","1162000000","관악구","1162010100","봉천동","67","서울대입구(관악구청)"
"NODE","POINT(126.93022264030459 37.48414260302852)","38833","1","1162000000","관악구","1162010200","신림동","71","신림"
"NODE","POINT(126.91332432047685 37.487119386747814)","87175","1","1162000000","관악구","1162010200","신림동","69","신대방"
"NODE","POINT(126.92935257062672 37.48447066742439)","212941","1","1162000000","관악구","1162010200","신림동","71","신림"
"NODE","POINT(126.98667546657511 37.50170637087281)","108355","1","1165000000","서초구","1165010700","반포동","168","구반포"
"NODE","POINT(127.02408279948735 37.50462314083485)","212735","1","1165000000","서초구","1165010700","반포동","24","신논현"
"NODE","POINT(127.00396862101915 37.50610639977093)","213443","1","1165000000","서초구","1165010600","잠원동","170","고속터미널"
"NODE","POINT(127.00488213135371 37.50592900267321)","213441","1","1165000000","서초구","1165010700","반포동","170","고속터미널"
"NODE","POINT(126.9972400061135 37.48155477078008)","213045","0","1165000000","서초구","1165010100","방배동","165","방배"
"NODE","POINT(126.98854297431377 37.46466417956047)","213052","0","1165000000","서초구","1165010100","방배동","155","남태령"
"NODE","POINT(127.02709611002521 37.49833935075377)","212101","0","1165000000","서초구","1165010800","서초동","169","강남"
"NODE","POINT(127.05440573954033 37.44835494679063)","213609","1","1165000000","서초구","1165011100","신원동","157","청계산입구"
"NODE","POINT(127.03490883241037 37.48333239032897)","213692","1","1165000000","서초구","1165010200","양재동","159","양재(서초구청)"
"NODE","POINT(127.00747159358087 37.491574919899904)","214901","1","1165000000","서초구","1165010800","서초동","156","서초"
"NODE","POINT(127.03539228037845 37.48369017124253)","212806","0","1165000000","서초구","1165010200","양재동","159","양재(서초구청)"
"NODE","POINT(126.98243968843255 37.4767436291749)","80705","1","1165000000","서초구","1165010100","방배동","124","사당"
"NODE","POINT(126.99654493924434 37.503504330357664)","213426","1","1165000000","서초구","1165010700","반포동","161","신반포"
"NODE","POINT(127.01627339714322 37.484749622986875)","15974","1","1165000000","서초구","1165010800","서초동","162","남부터미널(예술의전당)"
"NODE","POINT(127.01417012438718 37.49202075774134)","15891","1","1165000000","서초구","1165010800","서초동","167","교대(법원.검찰청)"
"NODE","POINT(126.99643289567054 37.50375149087586)","213425","1","1165000000","서초구","1165010700","반포동","161","신반포"
"NODE","POINT(126.99356727393459 37.48738159843083)","119894","0","1165000000","서초구","1165010100","방배동","158","내방"
"NODE","POINT(127.02816732793622 37.496155738235544)","115099","1","1165000000","서초구","1165010800","서초동","169","강남"
"NODE","POINT(127.00274829422112 37.50248115131455)","212998","1","1165000000","서초구","1165010700","반포동","170","고속터미널"
"NODE","POINT(127.03869775341829 37.46988070615187)","212999","1","1165000000","서초구","1165010200","양재동","164","양재시민의숲(매헌)"
"NODE","POINT(126.98253897821854 37.48802800709718)","211457","1","1165000000","서초구","1165010100","방배동","123","총신대입구(이수)"
"NODE","POINT(127.03381116531594 37.4842604369852)","212187","0","1165000000","서초구","1165010800","서초동","159","양재(서초구청)"
"NODE","POINT(127.02426364751088 37.50422260584812)","212734","1","1165000000","서초구","1165010800","서초동","24","신논현"
"NODE","POINT(127.0080862577849 37.49179114823333)","213035","0","1165000000","서초구","1165010800","서초동","156","서초"
"NODE","POINT(127.02713063677525 37.49757948205108)","193755","1","1165000000","서초구","1165010800","서초동","169","강남"
"NODE","POINT(126.98684265682752 37.50156534100443)","212972","0","1165000000","서초구","1165010700","반포동","168","구반포"
"NODE","POINT(126.99286015158096 37.48763283289275)","212984","1","1165000000","서초구","1165010100","방배동","158","내방"
"NODE","POINT(127.01176478230641 37.50843114872304)","212986","0","1165000000","서초구","1165010600","잠원동","160","반포"
"NODE","POINT(127.01169061538495 37.51287477892826)","195178","1","1165000000","서초구","1165010600","잠원동","163","잠원"
"NODE","POINT(126.98221090572653 37.47695193019346)","211470","1","1165000000","서초구","1165010100","방배동","124","사당"
"NODE","POINT(126.98263119503251 37.48522672159108)","120370","1","1165000000","서초구","1165010100","방배동","",""
"NODE","POINT(127.02739847604525 37.49746448224892)","212152","0","1165000000","서초구","1165010800","서초동","169","강남"
"NODE","POINT(127.03930150941382 37.47010586350002)","212159","0","1165000000","서초구","1165010200","양재동","164","양재시민의숲(매헌)"
"NODE","POINT(127.01215726074881 37.508190807770426)","213484","1","1165000000","서초구","1165010700","반포동","160","반포"
"NODE","POINT(127.01468893440506 37.50466471804537)","213485","1","1165000000","서초구","1165010700","반포동","166","사평"
"NODE","POINT(127.0156855714063 37.503831556295495)","213490","1","1165000000","서초구","1165010700","반포동","166","사평"
"NODE","POINT(127.01188215259691 37.51293642983119)","213483","1","1165000000","서초구","1165010600","잠원동","163","잠원"
"NODE","POINT(127.01405774219353 37.49356615700044)","213482","1","1165000000","서초구","1165010800","서초동","167","교대(법원.검찰청)"
"NODE","POINT(127.03665279264845 37.50049774149943)","130822","1","1168000000","강남구","1168010100","역삼동","22","역삼"
"NODE","POINT(127.02163708917021 37.51133061451594)","112721","1","1168000000","강남구","1168010800","논현동","15","논현"
"NODE","POINT(127.03445228796363 37.48483005441413)","212148","0","1168000000","강남구","1168011800","도곡동","159","양재(서초구청)"
"NODE","POINT(127.07919737008648 37.49400010041536)","202885","1","1168000000","강남구","1168010300","개포동","8","대청"
"NODE","POINT(127.02032647694507 37.51669255474552)","212736","1","1168000000","강남구","1168010700","신사동","7","신사"
"NODE","POINT(127.05122468525306 37.51920117805046)","212716","1","1168000000","강남구","1168010400","청담동","18","청담"
"NODE","POINT(127.06561288882263 37.48917455058983)","213226","1","1168000000","강남구","1168010300","개포동","26","개포동"
"NODE","POINT(127.07085555801159 37.49648060445571)","213210","1","1168000000","강남구","1168010600","대치동","2","학여울"
"NODE","POINT(127.03422410297506 37.50718411043244)","212752","1","1168000000","강남구","1168010100","역삼동","14","언주"
"NODE","POINT(127.05350327463483 37.51334146687795)","212719","1","1168000000","강남구","1168010500","삼성동","3","삼성중앙"
"NODE","POINT(127.04587803093463 37.486754644929604)","204042","1","1168000000","강남구","1168011800","도곡동","21","매봉"
"NODE","POINT(127.04111437913541 37.51693774478827)","212733","1","1168000000","강남구","1168010800","논현동","11","강남구청"
"NODE","POINT(127.08382115631785 37.48417209947984)","211966","1","1168000000","강남구","1168011400","일원동","19","일원"
"NODE","POINT(127.05133075135605 37.51884640612913)","212717","1","1168000000","강남구","1168010500","삼성동","18","청담"
"NODE","POINT(127.0537701609788 37.512920251329916)","212718","1","1168000000","강남구","1168010500","삼성동","3","삼성중앙"
"NODE","POINT(127.04375325983744 37.510013341972964)","212721","1","1168000000","강남구","1168010100","역삼동","20","선정릉"
"NODE","POINT(127.04960480098848 37.50493157393591)","212723","1","1168000000","강남구","1168010500","삼성동","13","선릉"
"NODE","POINT(127.03539742642559 37.50067881890651)","212725","1","1168000000","강남구","1168010100","역삼동","22","역삼"
"NODE","POINT(127.03112538605993 37.51389301558195)","212730","1","1168000000","강남구","1168010800","논현동","12","학동"
"NODE","POINT(127.04142498863862 37.51750062074198)","212731","1","1168000000","강남구","1168010400","청담동","11","강남구청"
"NODE","POINT(127.07915048666233 37.49410309059686)","211969","1","1168000000","강남구","1168010300","개포동","8","대청"
"NODE","POINT(127.05983712803229 37.51385427758381)","205011","1","1168000000","강남구","1168010500","삼성동","16","봉은사"
"NODE","POINT(127.05256889247224 37.49633376609361)","15271","1","1168000000","강남구","1168010100","역삼동","",""
"NODE","POINT(127.07981281188945 37.49338463642731)","202966","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.06526375831818 37.494935992423684)","23812","1","1168000000","강남구","1168010600","대치동","",""
"NODE","POINT(127.07996535431397 37.49367975719071)","202961","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.05272562200159 37.49608939281134)","16189","1","1168000000","강남구","1168011800","도곡동","",""
"NODE","POINT(127.06424671613148 37.4946390374586)","18333","1","1168000000","강남구","1168010600","대치동","",""
"NODE","POINT(127.0617243678387 37.494037919508386)","18343","1","1168000000","강남구","1168010600","대치동","",""
"NODE","POINT(127.06264635890945 37.49403743419684)","18350","1","1168000000","강남구","1168010600","대치동","",""
"NODE","POINT(127.05323923237874 37.49611796638646)","213202","1","1168000000","강남구","1168010600","대치동","6","한티"
"NODE","POINT(127.06667286401641 37.489382216064136)","213225","1","1168000000","강남구","1168010300","개포동","26","개포동"
"NODE","POINT(127.04054912480974 37.52810301175811)","213278","1","1168000000","강남구","1168011000","압구정동","9","압구정로데오"
"NODE","POINT(127.0725864427452 37.4911063992297)","204357","1","1168000000","강남구","1168010300","개포동","",""
"NODE","POINT(127.04100881309812 37.52795638618502)","213279","1","1168000000","강남구","1168011000","압구정동","9","압구정로데오"
"NODE","POINT(127.0796438004718 37.493808133618906)","202971","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.04356969698945 37.51053062381553)","212720","1","1168000000","강남구","1168010800","논현동","20","선정릉"
"NODE","POINT(127.08386132408955 37.48413774256001)","211967","1","1168000000","강남구","1168011400","일원동","19","일원"
"NODE","POINT(127.07317284842284 37.49135854461028)","213213","1","1168000000","강남구","1168011400","일원동","5","대모산입구"
"NODE","POINT(127.05501648356581 37.490463072855675)","204923","1","1168000000","강남구","1168011800","도곡동","",""
"NODE","POINT(127.0601206197728 37.486563166005446)","213271","1","1168000000","강남구","1168010300","개포동","4","구룡"
"NODE","POINT(127.05485022249802 37.49090255347246)","204893","1","1168000000","강남구","1168011800","도곡동","",""
"NODE","POINT(127.0558155601628 37.49130946480469)","204890","1","1168000000","강남구","1168010600","대치동","",""
"NODE","POINT(127.0834120964024 37.484408023478444)","202612","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.02875970149319 37.49806862792882)","104263","1","1168000000","강남구","1168010100","역삼동","169","강남"
"NODE","POINT(127.07244317202905 37.49145434805537)","204339","1","1168000000","강남구","1168010300","개포동","",""
"NODE","POINT(127.08349207345061 37.48401662304801)","202611","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.02868608235528 37.52701994981133)","183419","1","1168000000","강남구","1168010700","신사동","1","압구정"
"NODE","POINT(127.02748750839716 37.49883559708308)","104255","1","1168000000","강남구","1168010100","역삼동","",""
"NODE","POINT(127.03356634573534 37.50741773216036)","212751","1","1168000000","강남구","1168010800","논현동","14","언주"
"NODE","POINT(127.06258120152495 37.50836331156936)","33969","1","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)"
"NODE","POINT(127.08508924242753 37.48385309111214)","202492","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.08493968575138 37.48365867102188)","202490","1","1168000000","강남구","1168011400","일원동","",""
"NODE","POINT(127.06406393928728 37.50880191867385)","33966","1","1168000000","강남구","1168010600","대치동","25","삼성(무역센터)"
"NODE","POINT(127.0459985741961 37.48687369616093)","213094","1","1168000000","강남구","1168011800","도곡동","21","매봉"
"NODE","POINT(127.0732939010785 37.491791007099806)","213212","1","1168000000","강남구","1168010300","개포동","5","대모산입구"
"NODE","POINT(127.10116880267131 37.48734447436931)","211961","2","1168000000","강남구","1168011500","수서동","10","수서"
"NODE","POINT(127.10222108384063 37.48723172140383)","211962","1","1168000000","강남구","1168011500","수서동","10","수서"
"NODE","POINT(127.04824290120564 37.504538505731844)","212722","1","1168000000","강남구","1168010100","역삼동","13","선릉"
"NODE","POINT(127.04977110906533 37.50446921494286)","212724","1","1168000000","강남구","1168010600","대치동","13","선릉"
"NODE","POINT(127.02070850498737 37.516340050883976)","212737","1","1168000000","강남구","1168010800","논현동","7","신사"
"NODE","POINT(127.10080346437243 37.487300416785914)","202321","1","1168000000","강남구","1168011500","수서동","",""
"NODE","POINT(127.03566429877333 37.50010888685489)","212726","1","1168000000","강남구","1168010100","역삼동","22","역삼"
"NODE","POINT(127.0409334345037 37.5173728821834)","60955","1","1168000000","강남구","1168010800","논현동","11","강남구청"
"NODE","POINT(127.02862667714571 37.496594120765295)","212133","0","1168000000","강남구","1168010100","역삼동","169","강남"
"NODE","POINT(127.02891049219208 37.525892663674185)","215427","1","1168000000","강남구","1168010700","신사동","1","압구정"
"NODE","POINT(127.06248799026312 37.509300977577155)","205305","1","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)"
"NODE","POINT(127.05302413959794 37.4965872172517)","213201","1","1168000000","강남구","1168010600","대치동","6","한티"
"NODE","POINT(127.05568242908524 37.490728411095084)","215410","1","1168000000","강남구","1168010600","대치동","17","도곡"
"NODE","POINT(127.10106225754004 37.487533628769036)","202320","1","1168000000","강남구","1168011500","수서동","",""
"NODE","POINT(127.0605962799738 37.51459989353943)","212714","1","1168000000","강남구","1168010500","삼성동","16","봉은사"
"NODE","POINT(127.05940292688672 37.48693885293466)","213270","1","1168000000","강남구","1168010300","개포동","4","구룡"
"NODE","POINT(127.0416057508422 37.517056577579034)","212732","1","1168000000","강남구","1168010500","삼성동","11","강남구청"
"NODE","POINT(127.06375207482945 37.509346073131994)","205301","1","1168000000","강남구","1168010500","삼성동","25","삼성(무역센터)"
"NODE","POINT(127.06240348134602 37.49396072181887)","212667","1","1168000000","강남구","1168010600","대치동","23","대치"
"NODE","POINT(127.13503399427564 37.49819246830591)","114698","1","1171000000","송파구","1171011200","오금동","",""
"NODE","POINT(127.13111036762389 37.515968021653165)","212604","1","1171000000","송파구","1171011100","방이동","204","올림픽공원(한국체대)"
"NODE","POINT(127.15220891949295 37.49470309241651)","108397","1","1171000000","송파구","1171011400","마천동","",""
"NODE","POINT(127.11840694048179 37.492274322364054)","212744","1","1171000000","송파구","1171010700","가락동","199","가락시장"
"NODE","POINT(127.10433715545264 37.515025793661586)","211815","0","1171000000","송파구","1171010200","신천동","210","잠실(송파구청)"
"NODE","POINT(127.11274757857919 37.499504154508294)","212360","0","1171000000","송파구","1171010400","송파동","206","송파"
"NODE","POINT(127.11580391281615 37.51686754955193)","215342","1","1171000000","송파구","1171011100","방이동","212","한성백제"
"NODE","POINT(127.115452186766 37.51608521047556)","215343","1","1171000000","송파구","1171011100","방이동","212","한성백제"
"NODE","POINT(127.11241049250222 37.50993241623552)","215357","1","1171000000","송파구","1171010400","송파동","214","송파나루"
"NODE","POINT(127.11266683328051 37.51036928514959)","215358","1","1171000000","송파구","1171011100","방이동","214","송파나루"
"NODE","POINT(127.13086140464432 37.516538146120155)","212600","1","1171000000","송파구","1171011100","방이동","204","올림픽공원(한국체대)"
"NODE","POINT(127.11218692416507 37.5176243275448)","196280","1","1171000000","송파구","1171010200","신천동","209","몽촌토성(평화의문)"
"NODE","POINT(127.13443907118028 37.498076391582494)","211835","1","1171000000","송파구","1171010700","가락동","217","개롱"
"NODE","POINT(127.14418749865008 37.49333445162444)","211773","1","1171000000","송파구","1171011300","거여동","213","거여"
"NODE","POINT(127.09672999764707 37.50219578381938)","212639","1","1171000000","송파구","1171010600","삼전동","215","석촌고분"
"NODE","POINT(127.12645170899927 37.508875502115316)","24563","1","1171000000","송파구","1171011200","오금동","207","방이"
"NODE","POINT(127.1532273698744 37.49551879010833)","196886","1","1171000000","송파구","1171011400","마천동","",""
"NODE","POINT(127.1119892740443 37.51066286392076)","215355","1","1171000000","송파구","1171011100","방이동","214","송파나루"
